1184669:
 num     #instances         #bytes  class name (module)
6543:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5751/0x0000000800e86010 (minecraft@1.20.1)
6544:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5752/0x0000000800e86ca0 (minecraft@1.20.1)
6545:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5753/0x0000000800e86ec0 (minecraft@1.20.1)
6546:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5754/0x0000000800e870e0 (minecraft@1.20.1)
6547:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5755/0x0000000800e87600 (minecraft@1.20.1)
6548:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5756/0x0000000800e87b20 (minecraft@1.20.1)
6549:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5757/0x0000000800e87d40 (minecraft@1.20.1)
6550:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5758/0x0000000800e882f8 (minecraft@1.20.1)
6551:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5759/0x0000000800e88ca0 (minecraft@1.20.1)
6552:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5760/0x0000000800e893e8 (minecraft@1.20.1)
6553:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5761/0x0000000800e89608 (minecraft@1.20.1)
6554:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5762/0x0000000800e89a98 (minecraft@1.20.1)
6555:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5763/0x0000000800e8a4f0 (minecraft@1.20.1)
6556:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5764/0x0000000800e8a710 (minecraft@1.20.1)
6557:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5765/0x0000000800e8af48 (minecraft@1.20.1)
6558:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5766/0x0000000800e8b8d0 (minecraft@1.20.1)
6559:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5767/0x0000000800e8bdf0 (minecraft@1.20.1)
6560:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5768/0x0000000800e8c010 (minecraft@1.20.1)
6561:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5769/0x0000000800e8c230 (minecraft@1.20.1)
6562:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5770/0x0000000800e8c450 (minecraft@1.20.1)
6563:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5771/0x0000000800e8cea8 (minecraft@1.20.1)
6564:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5772/0x0000000800e8d330 (minecraft@1.20.1)
6565:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5773/0x0000000800e8d550 (minecraft@1.20.1)
6566:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5774/0x0000000800e8d9e0 (minecraft@1.20.1)
6567:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5775/0x0000000800e8dc00 (minecraft@1.20.1)
6568:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5776/0x0000000800e8e088 (minecraft@1.20.1)
6569:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5777/0x0000000800e8e2a8 (minecraft@1.20.1)
6570:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5778/0x0000000800e8e730 (minecraft@1.20.1)
6571:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5779/0x0000000800e8ebb8 (minecraft@1.20.1)
6572:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5780/0x0000000800e8f308 (minecraft@1.20.1)
6573:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5781/0x0000000800e8f820 (minecraft@1.20.1)
6574:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5782/0x0000000800e8fa40 (minecraft@1.20.1)
6575:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5783/0x0000000800e90000 (minecraft@1.20.1)
6576:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5784/0x0000000800e90220 (minecraft@1.20.1)
6577:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5785/0x0000000800e90958 (minecraft@1.20.1)
6578:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5786/0x0000000800e90b78 (minecraft@1.20.1)
6579:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5787/0x0000000800e91090 (minecraft@1.20.1)
6580:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5788/0x0000000800e912b0 (minecraft@1.20.1)
6581:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5789/0x0000000800e917d0 (minecraft@1.20.1)
6582:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5790/0x0000000800e919f0 (minecraft@1.20.1)
6583:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5791/0x0000000800e925d0 (minecraft@1.20.1)
6584:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5792/0x0000000800e92df8 (minecraft@1.20.1)
6585:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5793/0x0000000800e93568 (minecraft@1.20.1)
6586:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5794/0x0000000800e93788 (minecraft@1.20.1)
6587:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5795/0x0000000800e94108 (minecraft@1.20.1)
6588:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5796/0x0000000800e945a8 (minecraft@1.20.1)
6589:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5797/0x0000000800e94a50 (minecraft@1.20.1)
6590:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5798/0x0000000800e94c70 (minecraft@1.20.1)
6591:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5799/0x0000000800e950f8 (minecraft@1.20.1)
6592:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5800/0x0000000800e95580 (minecraft@1.20.1)
6593:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5801/0x0000000800e957a0 (minecraft@1.20.1)
6594:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5802/0x0000000800e95c28 (minecraft@1.20.1)
6595:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5803/0x0000000800e96158 (minecraft@1.20.1)
6596:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5804/0x0000000800e96378 (minecraft@1.20.1)
6597:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5805/0x0000000800e96598 (minecraft@1.20.1)
6598:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5806/0x0000000800e96ce0 (minecraft@1.20.1)
6599:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5807/0x0000000800e96f00 (minecraft@1.20.1)
6600:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5808/0x0000000800e97418 (minecraft@1.20.1)
6601:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5809/0x0000000800e978a0 (minecraft@1.20.1)
6602:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5810/0x0000000800e98268 (minecraft@1.20.1)
6603:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5811/0x0000000800e98788 (minecraft@1.20.1)
6604:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5812/0x0000000800e98ee0 (minecraft@1.20.1)
6605:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5813/0x0000000800e99620 (minecraft@1.20.1)
6606:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5814/0x0000000800e99840 (minecraft@1.20.1)
6607:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5815/0x0000000800e99a60 (minecraft@1.20.1)
6608:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5816/0x0000000800e99f80 (minecraft@1.20.1)
6609:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5817/0x0000000800e9a4a0 (minecraft@1.20.1)
6610:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5818/0x0000000800e9a6c0 (minecraft@1.20.1)
6611:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5819/0x0000000800e9abf0 (minecraft@1.20.1)
6612:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5820/0x0000000800e9b108 (minecraft@1.20.1)
6613:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5821/0x0000000800e9b620 (minecraft@1.20.1)
6614:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5822/0x0000000800e9bb40 (minecraft@1.20.1)
6615:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5823/0x0000000800e9c288 (minecraft@1.20.1)
6616:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5824/0x0000000800e9c9e8 (minecraft@1.20.1)
6617:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5825/0x0000000800e9ce78 (minecraft@1.20.1)
6618:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5826/0x0000000800e9d398 (minecraft@1.20.1)
6619:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5827/0x0000000800e9d8b8 (minecraft@1.20.1)
6620:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5828/0x0000000800e9dad8 (minecraft@1.20.1)
6621:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5829/0x0000000800e9e230 (minecraft@1.20.1)
6622:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5830/0x0000000800e9e450 (minecraft@1.20.1)
6623:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5831/0x0000000800e9e968 (minecraft@1.20.1)
6624:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5832/0x0000000800e9eb88 (minecraft@1.20.1)
6625:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5833/0x0000000800e9f2d0 (minecraft@1.20.1)
6626:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5834/0x0000000800e9f4f0 (minecraft@1.20.1)
6627:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5835/0x0000000800e9f980 (minecraft@1.20.1)
6628:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5836/0x0000000800e9fba0 (minecraft@1.20.1)
6629:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5837/0x0000000800e9fdc0 (minecraft@1.20.1)
6630:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5838/0x0000000800ea0530 (minecraft@1.20.1)
6631:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5839/0x0000000800ea0a58 (minecraft@1.20.1)
6632:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5840/0x0000000800ea0f70 (minecraft@1.20.1)
6633:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5841/0x0000000800ea1418 (minecraft@1.20.1)
6634:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5842/0x0000000800ea18a0 (minecraft@1.20.1)
6635:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5843/0x0000000800ea1d38 (minecraft@1.20.1)
6636:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5844/0x0000000800ea1f58 (minecraft@1.20.1)
6637:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5845/0x0000000800ea23e0 (minecraft@1.20.1)
6638:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5846/0x0000000800ea2b38 (minecraft@1.20.1)
6639:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5847/0x0000000800ea3058 (minecraft@1.20.1)
6640:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5848/0x0000000800ea3578 (minecraft@1.20.1)
6641:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5849/0x0000000800ea3f00 (minecraft@1.20.1)
6642:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5850/0x0000000800ea4660 (minecraft@1.20.1)
6643:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5851/0x0000000800ea4da8 (minecraft@1.20.1)
6644:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5852/0x0000000800ea52c8 (minecraft@1.20.1)
6645:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5853/0x0000000800ea5a20 (minecraft@1.20.1)
6646:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5854/0x0000000800ea6188 (minecraft@1.20.1)
6647:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5855/0x0000000800ea66b0 (minecraft@1.20.1)
6648:             1             16  net.minecraft.client.renderer.entity.EntityRenderers$$Lambda$5856/0x0000000800ea68d0 (minecraft@1.20.1)
