1183810:
 num     #instances         #bytes  class name (module)
8005:             1             16  net.minecraft.world.item.crafting.RecipeSerializer$$Lambda$2825/0x0000000800a27718 (minecraft@1.20.1)
8006:             1             16  net.minecraft.world.item.crafting.RecipeSerializer$$Lambda$2826/0x0000000800a27c50 (minecraft@1.20.1)
8007:             1             16  net.minecraft.world.item.crafting.RecipeSerializer$$Lambda$2827/0x0000000800a2ca88 (minecraft@1.20.1)
8008:             1             16  net.minecraft.world.item.crafting.RecipeSerializer$$Lambda$2828/0x0000000800a2d510 (minecraft@1.20.1)
8009:             1             16  net.minecraft.world.item.crafting.ShapedRecipe$Serializer (minecraft@1.20.1)
8010:             1             16  net.minecraft.world.item.crafting.ShapelessRecipe$Serializer (minecraft@1.20.1)
8011:             1             16  net.minecraft.world.item.crafting.SingleItemRecipe$Serializer (minecraft@1.20.1)
8012:             1             16  net.minecraft.world.item.crafting.SmithingTransformRecipe$Serializer (minecraft@1.20.1)
8013:             1             16  net.minecraft.world.item.crafting.SmithingTrimRecipe$Serializer (minecraft@1.20.1)
8014:             1             16  net.minecraft.world.level.biome.AmbientAdditionsSettings$$Lambda$3889/0x0000000800b335f8 (minecraft@1.20.1)
8015:             1             16  net.minecraft.world.level.biome.AmbientAdditionsSettings$$Lambda$3890/0x0000000800b33838 (minecraft@1.20.1)
8016:             1             16  net.minecraft.world.level.biome.AmbientAdditionsSettings$$Lambda$3891/0x0000000800b33a78 (minecraft@1.20.1)
8017:             1             16  net.minecraft.world.level.biome.AmbientAdditionsSettings$$Lambda$3892/0x0000000800b33cb8 (minecraft@1.20.1)
8018:             1             16  net.minecraft.world.level.biome.AmbientMoodSettings$$Lambda$3882/0x0000000800b32408 (minecraft@1.20.1)
8019:             1             16  net.minecraft.world.level.biome.AmbientMoodSettings$$Lambda$3883/0x0000000800b32648 (minecraft@1.20.1)
8020:             1             16  net.minecraft.world.level.biome.AmbientMoodSettings$$Lambda$3884/0x0000000800b32888 (minecraft@1.20.1)
8021:             1             16  net.minecraft.world.level.biome.AmbientMoodSettings$$Lambda$3885/0x0000000800b32ac8 (minecraft@1.20.1)
8022:             1             16  net.minecraft.world.level.biome.AmbientMoodSettings$$Lambda$3886/0x0000000800b32d08 (minecraft@1.20.1)
8023:             1             16  net.minecraft.world.level.biome.AmbientMoodSettings$$Lambda$3887/0x0000000800b32f48 (minecraft@1.20.1)
8024:             1             16  net.minecraft.world.level.biome.AmbientParticleSettings$$Lambda$3876/0x0000000800b31468 (minecraft@1.20.1)
8025:             1             16  net.minecraft.world.level.biome.AmbientParticleSettings$$Lambda$3877/0x0000000800b316a8 (minecraft@1.20.1)
8026:             1             16  net.minecraft.world.level.biome.AmbientParticleSettings$$Lambda$3878/0x0000000800b318e8 (minecraft@1.20.1)
8027:             1             16  net.minecraft.world.level.biome.AmbientParticleSettings$$Lambda$3879/0x0000000800b31b28 (minecraft@1.20.1)
8028:             1             16  net.minecraft.world.level.biome.Biome$$Lambda$3855/0x0000000800b2a060 (minecraft@1.20.1)
8029:             1             16  net.minecraft.world.level.biome.Biome$$Lambda$3863/0x0000000800b2bdc0 (minecraft@1.20.1)
8030:             1             16  net.minecraft.world.level.biome.Biome$$Lambda$3903/0x0000000800b37710 (minecraft@1.20.1)
8031:             1             16  net.minecraft.world.level.biome.Biome$$Lambda$3915/0x0000000800b38470 (minecraft@1.20.1)
8032:             1             16  net.minecraft.world.level.biome.Biome$$Lambda$3930/0x0000000800b3aa50 (minecraft@1.20.1)
8033:             1             16  net.minecraft.world.level.biome.Biome$$Lambda$3931/0x0000000800b3ac90 (minecraft@1.20.1)
8034:             1             16  net.minecraft.world.level.biome.Biome$$Lambda$3932/0x0000000800b3aee0 (minecraft@1.20.1)
8035:             1             16  net.minecraft.world.level.biome.Biome$$Lambda$3933/0x0000000800b3b120 (minecraft@1.20.1)
8036:             1             16  net.minecraft.world.level.biome.Biome$$Lambda$3934/0x0000000800b3b360 (minecraft@1.20.1)
8037:             1             16  net.minecraft.world.level.biome.Biome$$Lambda$3935/0x0000000800b3b5a0 (minecraft@1.20.1)
8038:             1             16  net.minecraft.world.level.biome.Biome$ClimateSettings$$Lambda$3856/0x0000000800b2a4b0 (minecraft@1.20.1)
8039:             1             16  net.minecraft.world.level.biome.Biome$ClimateSettings$$Lambda$3857/0x0000000800b2a6f0 (minecraft@1.20.1)
8040:             1             16  net.minecraft.world.level.biome.Biome$ClimateSettings$$Lambda$3858/0x0000000800b2a930 (minecraft@1.20.1)
8041:             1             16  net.minecraft.world.level.biome.Biome$ClimateSettings$$Lambda$3860/0x0000000800b2b6f0 (minecraft@1.20.1)
8042:             1             16  net.minecraft.world.level.biome.Biome$ClimateSettings$$Lambda$3861/0x0000000800b2b930 (minecraft@1.20.1)
8043:             1             16  net.minecraft.world.level.biome.Biome$ClimateSettings$$Lambda$3862/0x0000000800b2bb70 (minecraft@1.20.1)
8044:             1             16  net.minecraft.world.level.biome.Biome$TemperatureModifier$$Lambda$3859/0x0000000800b2b4d0 (minecraft@1.20.1)
8045:             1             16  net.minecraft.world.level.biome.BiomeGenerationSettings$$Lambda$3904/0x0000000800b37b88 (minecraft@1.20.1)
8046:             1             16  net.minecraft.world.level.biome.BiomeGenerationSettings$$Lambda$3905/0x0000000800b35000 (minecraft@1.20.1)
8047:             1             16  net.minecraft.world.level.biome.BiomeGenerationSettings$$Lambda$3906/0x0000000800b35240 (minecraft@1.20.1)
8048:             1             16  net.minecraft.world.level.biome.BiomeGenerationSettings$$Lambda$3909/0x0000000800b37dc8 (minecraft@1.20.1)
8049:             1             16  net.minecraft.world.level.biome.BiomeGenerationSettings$$Lambda$3911/0x0000000800b35b38 (minecraft@1.20.1)
8050:             1             16  net.minecraft.world.level.biome.BiomeGenerationSettings$$Lambda$3912/0x0000000800b35d78 (minecraft@1.20.1)
8051:             1             16  net.minecraft.world.level.biome.BiomeGenerationSettings$$Lambda$3913/0x0000000800b38000 (minecraft@1.20.1)
8052:             1             16  net.minecraft.world.level.biome.BiomeGenerationSettings$$Lambda$3914/0x0000000800b38240 (minecraft@1.20.1)
8053:             1             16  net.minecraft.world.level.biome.BiomeSource$$Lambda$3852/0x0000000800b29030 (minecraft@1.20.1)
8054:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$$Lambda$3864/0x0000000800b2d270 (minecraft@1.20.1)
8055:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$$Lambda$3865/0x0000000800b2d4b0 (minecraft@1.20.1)
8056:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$$Lambda$3866/0x0000000800b2d6f0 (minecraft@1.20.1)
8057:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$$Lambda$3867/0x0000000800b2d930 (minecraft@1.20.1)
8058:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$$Lambda$3868/0x0000000800b2db70 (minecraft@1.20.1)
8059:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$$Lambda$3869/0x0000000800b2ddb0 (minecraft@1.20.1)
8060:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$$Lambda$3870/0x0000000800b2c800 (minecraft@1.20.1)
8061:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$$Lambda$3875/0x0000000800b31008 (minecraft@1.20.1)
8062:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$$Lambda$3880/0x0000000800b31d58 (minecraft@1.20.1)
8063:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$$Lambda$3881/0x0000000800b31f98 (minecraft@1.20.1)
8064:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$$Lambda$3888/0x0000000800b33198 (minecraft@1.20.1)
8065:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$$Lambda$3893/0x0000000800b36000 (minecraft@1.20.1)
8066:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$$Lambda$3900/0x0000000800b37200 (minecraft@1.20.1)
8067:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$$Lambda$3901/0x0000000800b37440 (minecraft@1.20.1)
8068:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$GrassColorModifier$$Lambda$3871/0x0000000800b30728 (minecraft@1.20.1)
8069:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$GrassColorModifier$$Lambda$3872/0x0000000800b30948 (minecraft@1.20.1)
8070:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$GrassColorModifier$$Lambda$3873/0x0000000800b30b88 (minecraft@1.20.1)
8071:             1             16  net.minecraft.world.level.biome.BiomeSpecialEffects$GrassColorModifier$$Lambda$3874/0x0000000800b30dc8 (minecraft@1.20.1)
8072:             1             16  net.minecraft.world.level.biome.CheckerboardColumnBiomeSource$$Lambda$3969/0x0000000800b45800 (minecraft@1.20.1)
8073:             1             16  net.minecraft.world.level.biome.CheckerboardColumnBiomeSource$$Lambda$3970/0x0000000800b45a40 (minecraft@1.20.1)
8074:             1             16  net.minecraft.world.level.biome.CheckerboardColumnBiomeSource$$Lambda$3971/0x0000000800b45c80 (minecraft@1.20.1)
8075:             1             16  net.minecraft.world.level.biome.CheckerboardColumnBiomeSource$$Lambda$3972/0x0000000800b45400 (minecraft@1.20.1)
8076:             1             16  net.minecraft.world.level.biome.Climate$Parameter$$Lambda$3940/0x0000000800b40000 (minecraft@1.20.1)
8077:             1             16  net.minecraft.world.level.biome.Climate$Parameter$$Lambda$3941/0x0000000800b40230 (minecraft@1.20.1)
8078:             1             16  net.minecraft.world.level.biome.Climate$Parameter$$Lambda$3942/0x0000000800b40470 (minecraft@1.20.1)
8079:             1             16  net.minecraft.world.level.biome.Climate$ParameterList$$Lambda$3953/0x0000000800b41d70 (minecraft@1.20.1)
8080:             1             16  net.minecraft.world.level.biome.Climate$ParameterList$$Lambda$3954/0x0000000800b41fb0 (minecraft@1.20.1)
8081:             1             16  net.minecraft.world.level.biome.Climate$ParameterList$$Lambda$3955/0x0000000800b421f0 (minecraft@1.20.1)
8082:             1             16  net.minecraft.world.level.biome.Climate$ParameterList$$Lambda$3956/0x0000000800b42420 (minecraft@1.20.1)
8083:             1             16  net.minecraft.world.level.biome.Climate$ParameterList$$Lambda$3957/0x0000000800b42660 (minecraft@1.20.1)
8084:             1             16  net.minecraft.world.level.biome.Climate$ParameterPoint$$Lambda$3939/0x0000000800b3ca18 (minecraft@1.20.1)
8085:             1             16  net.minecraft.world.level.biome.Climate$ParameterPoint$$Lambda$3943/0x0000000800b406b0 (minecraft@1.20.1)
8086:             1             16  net.minecraft.world.level.biome.Climate$ParameterPoint$$Lambda$3944/0x0000000800b408f0 (minecraft@1.20.1)
8087:             1             16  net.minecraft.world.level.biome.Climate$ParameterPoint$$Lambda$3945/0x0000000800b40b30 (minecraft@1.20.1)
8088:             1             16  net.minecraft.world.level.biome.Climate$ParameterPoint$$Lambda$3946/0x0000000800b40d70 (minecraft@1.20.1)
8089:             1             16  net.minecraft.world.level.biome.Climate$ParameterPoint$$Lambda$3947/0x0000000800b40fb0 (minecraft@1.20.1)
8090:             1             16  net.minecraft.world.level.biome.Climate$ParameterPoint$$Lambda$3948/0x0000000800b411f0 (minecraft@1.20.1)
8091:             1             16  net.minecraft.world.level.biome.Climate$ParameterPoint$$Lambda$3949/0x0000000800b41430 (minecraft@1.20.1)
8092:             1             16  net.minecraft.world.level.biome.Climate$ParameterPoint$$Lambda$3950/0x0000000800b41670 (minecraft@1.20.1)
8093:             1             16  net.minecraft.world.level.biome.Climate$ParameterPoint$$Lambda$3951/0x0000000800b418b0 (minecraft@1.20.1)
8094:             1             16  net.minecraft.world.level.biome.Climate$ParameterPoint$$Lambda$3952/0x0000000800b41af0 (minecraft@1.20.1)
8095:             1             16  net.minecraft.world.level.biome.FixedBiomeSource$$Lambda$3936/0x0000000800b3d1f8 (minecraft@1.20.1)
8096:             1             16  net.minecraft.world.level.biome.FixedBiomeSource$$Lambda$3937/0x0000000800b3d438 (minecraft@1.20.1)
8097:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$$Lambda$3920/0x0000000800b391e0 (minecraft@1.20.1)
8098:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$$Lambda$3921/0x0000000800b39420 (minecraft@1.20.1)
8099:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$$Lambda$3922/0x0000000800b39660 (minecraft@1.20.1)
8100:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$$Lambda$3923/0x0000000800b39898 (minecraft@1.20.1)
8101:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$$Lambda$3928/0x0000000800b3a5d0 (minecraft@1.20.1)
8102:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$$Lambda$3929/0x0000000800b3a810 (minecraft@1.20.1)
8103:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$Builder$$Lambda$3916/0x0000000800b388e0 (minecraft@1.20.1)
8104:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$Builder$$Lambda$3917/0x0000000800b38b20 (minecraft@1.20.1)
8105:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$Builder$$Lambda$3918/0x0000000800b38d60 (minecraft@1.20.1)
8106:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$Builder$$Lambda$3919/0x0000000800b38fa0 (minecraft@1.20.1)
8107:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$MobSpawnCost$$Lambda$3924/0x0000000800b39ce0 (minecraft@1.20.1)
8108:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$MobSpawnCost$$Lambda$3925/0x0000000800b39f20 (minecraft@1.20.1)
8109:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$MobSpawnCost$$Lambda$3926/0x0000000800b3a160 (minecraft@1.20.1)
8110:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$MobSpawnCost$$Lambda$3927/0x0000000800b3a3a0 (minecraft@1.20.1)
8111:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$SpawnerData$$Lambda$3555/0x0000000800aef5a0 (minecraft@1.20.1)
8112:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$SpawnerData$$Lambda$3556/0x0000000800aef7e0 (minecraft@1.20.1)
8113:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$SpawnerData$$Lambda$3557/0x0000000800aefa20 (minecraft@1.20.1)
8114:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$SpawnerData$$Lambda$3558/0x0000000800aefc60 (minecraft@1.20.1)
8115:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$SpawnerData$$Lambda$3559/0x0000000800af0000 (minecraft@1.20.1)
8116:             1             16  net.minecraft.world.level.biome.MobSpawnSettings$SpawnerData$$Lambda$3560/0x0000000800af0240 (minecraft@1.20.1)
